what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403734888604
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403734890964
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735000015
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735268369
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735277177
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735277178
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735281399
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403735288891
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1403735288942
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403735293993
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735302515
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735304627
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735309337
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735310340
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403735318524
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1403735318563
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403735325745
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.open.call.hierarchy",1403735328646
activated,view,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.callHierarchy",1403735328930
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735340828
executed,command,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.edit.open.call.hierarchy",1403735346324
activated,view,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.callHierarchy",1403735346601
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403735362496
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403735362611
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735363054
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403735366212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403735682513
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735690188
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735710730
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735717226
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735728744
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735793056
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735795736
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735796640
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735870919
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735883457
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403735894155
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735894450
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735894484
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403735896955
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735897211
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735897245
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735898934
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735909931
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735909963
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735954053
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735954085
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735962874
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735962874
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735973898
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735973930
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735992349
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403735992349
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736056645
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736056646
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736059846
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736059846
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736064784
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736109577
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736109609
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736128812
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736128812
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403736190432
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736190701
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736190734
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736199797
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736199797
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403736204030
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736204402
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736204436
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736212514
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736212544
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736214696
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403736312792
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403736618525
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403736618634
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736621947
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403736624646
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403736879646
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737384637
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403737504236
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403737504494
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403737515228
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737570086
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737572512
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1403737573314
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737623777
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737767590
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737795980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737909015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1403737969126
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737971442
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737971702
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1403737976081
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1403737977487
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737988865
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403737999275
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738003018
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738006988
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738034898
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738055900
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1403738062801
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1403738066720
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738070966
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738119309
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738149556
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738199651
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1403738210473
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1403738211827
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738234786
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738266454
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1403738315692
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738341862
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738415570
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738492288
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738644463
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1403738705347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738718625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738754002
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1403738758839
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1403738760323
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738763763
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738766897
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1403738773477
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1403738775712
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738782376
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738792299
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738818050
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738839582
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1403738852052
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738853640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738860998
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1403738871778
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403738872822
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739022666
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1403739033540
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739035251
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739126950
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739130463
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739304898
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1403739314140
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403739330698
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403739330729
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403739352286
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403739352286
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739353312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739379475
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739388737
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739415323
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1403739468040
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1403739469586
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1403739490402
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739515258
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739536269
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1403739628549
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403739634284
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403739637950
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403739648064
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403739718970
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403740022419
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403740205846
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403740222492
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403740308117
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403740323656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403740410452
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403740576363
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403740595554
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403741157494
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403741183197
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403741186678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403741305466
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741305476
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403741309123
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403741360325
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741363211
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741364802
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403741372238
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741389329
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741389371
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403741391941
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403741396164
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741428685
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741428710
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403741428735
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403741428742
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741432197
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1403741436453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1403741436978
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741438317
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1403741439420
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1403741443298
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741451357
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741453979
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741457002
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1403741577349
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741789968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1403741813787
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1403741818615
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741830376
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403741845135
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741851042
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741851078
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741894777
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741894777
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403741940963
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741950233
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741950270
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741997631
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403741997631
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403741999092
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403742014530
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403742014567
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403742018366
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1403742018366
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403742019482
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1403742076200
